,Site,Publication,Period,Lower_context_date,Upper_context_date,Amphora_type,Provenance,Frequency,Notes,Amphora_type_lower_date,Amphora_type_upper_date,Pleiades URI,Latitude,Longitude,Grouped_sites,Site_type,Site_notes,problems,content,Amphora_type_notes,Tyrrhenian_vs_Adriatic,New_type_name,Amphora_type_merged
1377,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,dr 25,aegean/oriental,2.0,Flavia,-25.0,100.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,unknown,,tyrrhenian,,dr 25
1378,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,camulodunum 184,aegean,224.0,Flavia,-25.0,150.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,in a few cases the provenance of this amphora given in the sonata ABM spreadshit is Rhodes - it should always be Aegean for the consistency,wine,,tyrrhenian,,camulodunum 184
1379,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,ac3,aegean,4.0,Flavia,1.0,250.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,,tyrrhenian,ac3,ac3
1380,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,dr 43_1,aegean,148.0,Flavia,1.0,250.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,,tyrrhenian,dr 43,dr 43
1381,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,ac1,aegean,79.0,Flavia,1.0,350.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,,tyrrhenian,ac1,ac1
1382,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,ac2,aegean,74.0,Flavia,1.0,225.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,,tyrrhenian,ac2,ac2
1383,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,cretan_4,aegean,5.0,Flavia,,,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,,tyrrhenian,ac1,ac1
1384,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,chian_1,aegean,7.0,Flavia,,,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,,tyrrhenian,chian,chian
1385,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,schoene-mau 5,cilicia,11.0,Flavia,1.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,,tyrrhenian,,schoene-mau 5
1386,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,schoene-mau 38,aegean,7.0,Flavia,-200.0,125.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,,tyrrhenian,,schoene-mau 38
1387,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,dr 2-4,aegean,59.0,Flavia,-100.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,,tyrrhenian,,dr 2-4
1388,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,pompeii 6,aegean,4.0,Flavia,1.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,,tyrrhenian,dr 2-5 ,dr 2-5 
1389,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,schoene-mau 41,aegean/oriental,19.0,Flavia,1.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,,tyrrhenian,,schoene-mau 41
1390,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,agora g199/schoene-mau 27/28,cyprus/cilicia,2.0,Flavia,79.0,310.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,"Panella, Rizzo 2014, 90, tab. 7, visible pitched lining, production in the wine making areas",tyrrhenian,,agora g199/schoene-mau 27/28
1391,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,dr 24,aegean,5.0,Flavia,1.0,300.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,olive oil,"Panella, Rizzo 2014, 90, tab. 7",tyrrhenian,,dr 24
1392,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,agora g198/schoene mau xiii,cilicia,5.0,Flavia,75.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,nan,,tyrrhenian,,agora g198/schoene mau xiii
1393,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,aegean/oriental_3,aegean/oriental,13.0,Flavia,,,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,unknown,,tyrrhenian,nan,nan
1394,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",EI,69.0,96.0,ostia ii 522-523,calabria/sicilia,76.0,Flavia,50.0,200.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,"Panell, Rizzo 2014, 414, tab 11",tyrrhenian,,ostia ii 522-523
1395,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",LR,69.0,96.0,dr 1,tyrrhenian italy,38.0,Flavia,-150.0,-50.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,,tyrrhenian,,dr 1
1396,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",LR,69.0,96.0,brindisi,tyrrhenian italy,3.0,Flavia,-125.0,-25.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,merge with Ovoide di Brindisi,olive oil,,tyrrhenian,,brindisi
1397,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",LR/EI,69.0,96.0,lamb.2/dr 6,adriatic italy,1.0,Flavia,-200.0,150.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,,tyrrhenian,lamb.2,lamb.2
1398,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",LR/EI,69.0,96.0,dr 6a,adriatic italy,6.0,Flavia,-25.0,50.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,wine,,tyrrhenian,,dr 6a
1399,"roma, via nova, crypta balbi, foro transitorio, vigna barberini","Rizzo G. 2003: Instrumenta urbis I: ceramiche fini da mensa, lucerne ed anfore a Roma nei primi due secoli dell’impero, Roma.",LR/EI,69.0,96.0,dr 6b,adriatic italy,1.0,Flavia,1.0,150.0,https://pleiades.stoa.org/places/502866838,41.8925745251,12.4847567763,roma,urban,,,olive oil,,tyrrhenian,dr 6b,dr 6b
1400,romanità di cattolica,"Raffaella Angelini - Romanità di Cattolica. Gli scavi 2004 nell'area Pritelli, 2018, LITUS - I QUADERNI DEL MUSEO DELLA REGINA.
",EI,1.0,200.0,dr 2-4_5,adriatic italy,1.0,,-70.0,225.0,,43.95844,12.738610,romanità di cattolica,urban,,,wine,,adriatic,dr 2-4,dr 2-4
1401,romanità di cattolica,"Raffaella Angelini - Romanità di Cattolica. Gli scavi 2004 nell'area Pritelli, 2018, LITUS - I QUADERNI DEL MUSEO DELLA REGINA.
",EI,1.0,200.0,forlimpopoli,adriatic italy,3.0,,-25.0,300.0,,43.95844,12.738610,romanità di cattolica,urban,,,wine,"garum suggested for the type A and D, but unconfirmed",adriatic,,forlimpopoli
1402,romanità di cattolica,"Raffaella Angelini - Romanità di Cattolica. Gli scavi 2004 nell'area Pritelli, 2018, LITUS - I QUADERNI DEL MUSEO DELLA REGINA.
",EI,1.0,200.0,camulodunum 184,aegean,1.0,,-25.0,150.0,,43.95844,12.738610,romanità di cattolica,urban,,in a few cases the provenance of this amphora given in the sonata ABM spreadshit is Rhodes - it should always be Aegean for the consistency,wine,,adriatic,,camulodunum 184
1403,romanità di cattolica,"Raffaella Angelini - Romanità di Cattolica. Gli scavi 2004 nell'area Pritelli, 2018, LITUS - I QUADERNI DEL MUSEO DELLA REGINA.
",EI,1.0,200.0,african,africa,5.0,,1.0,200.0,,43.95844,12.738610,romanità di cattolica,urban,,merge with Africana,unknown,,adriatic,africana_1,africana_1
1404,romanità di cattolica,"Raffaella Angelini - Romanità di Cattolica. Gli scavi 2004 nell'area Pritelli, 2018, LITUS - I QUADERNI DEL MUSEO DELLA REGINA.
",LR,-150.0,-1.0,lamb.2,adriatic italy,9.0,,-200.0,-25.0,,43.95844,12.738610,romanità di cattolica,urban,,,wine,evidence from Marague des Giennes,adriatic,,lamb.2
1405,romanità di cattolica,"Raffaella Angelini - Romanità di Cattolica. Gli scavi 2004 nell'area Pritelli, 2018, LITUS - I QUADERNI DEL MUSEO DELLA REGINA.
",LR/EI,-100.0,50.0,lamb.2/dr 6a,adriatic italy,8.0,,-200.0,50.0,,43.95844,12.738610,romanità di cattolica,urban,,,wine,,adriatic,lamb.2,lamb.2
1406,romanità di cattolica,"Raffaella Angelini - Romanità di Cattolica. Gli scavi 2004 nell'area Pritelli, 2018, LITUS - I QUADERNI DEL MUSEO DELLA REGINA.
",LR/EI,-100.0,50.0,dr 6a,adriatic italy,20.0,,-25.0,50.0,,43.95844,12.738610,romanità di cattolica,urban,,,wine,,adriatic,,dr 6a
1407,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI,1.0,200.0,dr 2-4_5,tyrrhenian italy,16.0,,-70.0,225.0,,42.72437,12.290780,scopietto,rural,,,wine,,central,dr 2-4,dr 2-4
1408,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI,1.0,200.0,dr 6a,adriatic italy,1.0,,-25.0,50.0,,42.72437,12.290780,scopietto,rural,,,wine,,central,,dr 6a
1409,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI,1.0,200.0,dr 2-4_2,tarraconesis,2.0,,-25.0,200.0,,42.72437,12.290780,scopietto,rural,,,wine,,central,dr 2-4,dr 2-4
1410,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI,1.0,200.0,haltern 70,baetica,1.0,,-80.0,192.0,,42.72437,12.290780,scopietto,rural,,,defrutum,,central,,haltern 70
1411,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI,1.0,200.0,schoene-mau 40,africa,5.0,,-125.0,200.0,,42.72437,12.290780,scopietto,rural,,,fish sauce,https://halshs.archives-ouvertes.fr/halshs-03506183/document,central,,schoene-mau 40
1412,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI,1.0,200.0,spello/ostia ii 521/ iii 369-370,italy - tiber valley,16.0,,50.0,200.0,,42.72437,12.290780,scopietto,rural,,,wine,,central,ostia iii 369,ostia iii 369
1413,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI,1.0,200.0,gauloise_2,gaul,4.0,,1.0,200.0,,42.72437,12.290780,scopietto,rural,,,wine,,central,gauloise 1,gauloise 1
1414,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI,1.0,200.0,africanaiia,gaul,6.0,,150.0,300.0,,42.72437,12.290780,scopietto,rural,,,unknown,"wine and fish sauce suggested, https://halshs.archives-ouvertes.fr/halshs-03506183/document",central,,africanaiia
1415,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI,1.0,200.0,dr 2-4_1,africa,1.0,,-25.0,100.0,,42.72437,12.290780,scopietto,rural,,,wine,,central,dr 2-4,dr 2-4
1416,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI,1.0,200.0,lc 67,baetica,1.0,,1.0,200.0,,42.72437,12.290780,scopietto,rural,,,defrutum,,central,,lc 67
1417,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI,1.0,200.0,dr 7-13,baetica,13.0,,-30.0,150.0,,42.72437,12.290780,scopietto,rural,,"probably all these types should be merged, because they have the same content and provenance, but because they were separated in the publications I used (I have found no explanation why? different workshops?) I left them like this",fish sauce,,central,dr 7-13,dr 7-13
1418,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI,1.0,200.0,ostia xxiii,africa,1.0,,50.0,150.0,,42.72437,12.290780,scopietto,rural,,,olive oil,https://halshs.archives-ouvertes.fr/halshs-03506183/document,central,,ostia xxiii
1419,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI,1.0,200.0,dr 14 similis,lusitania,5.0,,50.0,225.0,,42.72437,12.290780,scopietto,rural,,,fish sauce,,central,,dr 14 similis
1420,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI,1.0,200.0,bonifay 18,africa,1.0,,1.0,200.0,,42.72437,12.290780,scopietto,rural,,,unknown,,central,,bonifay 18
1421,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI/LI,200.0,400.0,africanaia,africa,8.0,,150.0,400.0,,42.72437,12.290780,scopietto,rural,,,olive oil,,central,africana_1,africana_1
1422,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI/LI,200.0,400.0,africanaib,africa,3.0,,150.0,400.0,,42.72437,12.290780,scopietto,rural,,,olive oil,,central,africana_1,africana_1
1423,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI/LI,200.0,400.0,africana_2,africa,4.0,,150.0,400.0,,42.72437,12.290780,scopietto,rural,,merge with African,unknown,,central,,africana_2
1424,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI/LI,200.0,400.0,africanaic,africa,1.0,,150.0,400.0,,42.72437,12.290780,scopietto,rural,,,olive oil,,central,africana_1,africana_1
1425,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",EI/LI,200.0,400.0,tripolitana ii,tripolitania,1.0,,1.0,400.0,,42.72437,12.290780,scopietto,rural,,,unknown,fish sauce and wine suggested https://halshs.archives-ouvertes.fr/halshs-03506183/document,central,,tripolitana ii
1426,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",LI,300.0,700.0,africanaiid,africa,1.0,,150.0,400.0,,42.72437,12.290780,scopietto,rural,,,unknown,https://halshs.archives-ouvertes.fr/halshs-03506183/document,central,africana_2,africana_2
1427,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",LI,300.0,700.0,keay 35a,africa,2.0,,400.0,500.0,,42.72437,12.290780,scopietto,rural,,,olive oil,,central,keay 35,keay 35
1428,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",LR,-150.0,-1.0,greco-ital,italy,11.0,,-350.0,-150.0,,42.72437,12.290780,scopietto,rural,,,wine,,central,greco-ital,greco-ital
1429,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",LR,-150.0,-1.0,dr 1,italy,63.0,,-150.0,-50.0,,42.72437,12.290780,scopietto,rural,,,wine,,central,,dr 1
1430,"scoppieto, umbria","S. Speranza 2011, Anfore, in Bergamini M. ed., Scopietto II. I materiali. p. 283-341",LR/EI,-100.0,50.0,pascual 1,tarraconesis,1.0,,-50.0,79.0,,42.72437,12.290780,scopietto,rural,,,wine,,central,,pascual 1
1431,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,dr 2-4_5,tyrrhenian italy,12.0,,-70.0,225.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,,tyrrhenian,dr 2-4,dr 2-4
1432,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,ostia ii 522-523,calabria/sicilia,1.0,,50.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,"Panell, Rizzo 2014, 414, tab 11",tyrrhenian,,ostia ii 522-523
1433,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,dr 6a,adriatic italy,2.0,,-25.0,50.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,,tyrrhenian,,dr 6a
1434,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,dr 2-4_5,adriatic italy,1.0,,-70.0,225.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,roma,urban,,,wine,,tyrrhenian,dr 2-4,dr 2-4
