,Site,Publication,Period,Lower_context_date,Upper_context_date,Amphora_type,Provenance,Frequency,Notes,Amphora_type_lower_date,Amphora_type_upper_date,Pleiades URI,Latitude,Longitude,site,Grouped_sites,Site_type,Site_notes,Amphora_type_main,amphora_type,problems,content,Amphora_type_notes
1383,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,dr 2-4_5,tyrrhenian italy,12.0,,-70.0,225.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,dr 2-4,dr 2-4,,wine,
1384,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,ostia ii 522-523,calabria/sicilia,1.0,,50.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,ostia ii 522-523,ostia ii 522-523,,wine,"Panell, Rizzo 2014, 414, tab 11"
1385,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,dr 6a,adriatic italy,2.0,,-25.0,50.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,dr 6a,dr 6a,,wine,
1386,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,dr 2-4_5,adriatic italy,1.0,,-70.0,225.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,dr 2-4,dr 2-4,,wine,
1387,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,haltern 70,baetica,2.0,,-80.0,192.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,haltern 70,haltern 70,,defrutum,
1388,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,tarraconesian,tarraconesis,2.0,,1.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,tarraconesian,tarraconesian,,wine,most probable due to the scarcity of other-content amphoras produced in this region
1389,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,dr 7-11,baetica,6.0,,-30.0,96.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,dr 7-11,dr 7-11,"probably all these types should be merged, because they have the same content and provenance, but because they were separated in the publications I used (I have found no explanation why? different workshops?) I left them like this",fish sauce,
1390,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,dr 2-4_6,baetica,2.0,,1.0,125.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,dr 2-4,dr 2-4,,wine,
1391,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,oberaden 74,baetica,1.0,,-25.0,0.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,oberaden 74,oberaden 74,,wine,
1392,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,dr 20,baetica,4.0,,1.0,300.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,dr 20,dr 20,,olive oil,
1393,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,beltran iia,baetica,1.0,,10.0,150.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,beltran iia,beltran iia,,fish sauce,
1394,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,schoene-mau 35,africa,3.0,,30.0,225.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,schoene-mau 35,schoene-mau 35,,wine,
1395,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,camulodunum 184,aegean,1.0,,-25.0,150.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,camulodunum 184,camulodunum 184,in a few cases the provenance of this amphora given in the sonata ABM spreadshit is Rhodes - it should always be Aegean for the consistency,wine,
1396,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,dr 2-4,aegean,5.0,,-100.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,dr 2-4,dr 2-4,,wine,
1397,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,agora f65-66,anatolia,1.0,,-50.0,400.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,agora f65-66,agora f65-66,,wine,"Panell, Rizzo 2014, 390"
1398,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,ac2,aegean,1.0,,1.0,225.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,ac2,ac2,,wine,
1399,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",EI,1.0,200.0,dr 43_1,aegean,1.0,,1.0,250.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,dr 43,dr 43,,wine,
1400,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",LR,-150.0,-1.0,dr 1,tyrrhenian italy,1.0,,-150.0,-50.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,dr 1,dr 1,,wine,
1401,terme di elogabalo,"Cecilia Gualtieri, Viviana Cardarelli
e Giusy Castelli, ""Terme di Elagabalo"". L'incendio neroniano in un settore del complesso domus-tabernae: stratigrafie e contesti, in: Clementina Panella
 e Lucia Saguì ed., VALLE DEL COLOSSEO E PENDICI NORD-ORIENTALI DEL PALATINO.  
MATERIALI E CONTESTI 2
 2013, p. 43-90.",LR,-150.0,-1.0,lamb.2,adriatic italy,2.0,,-200.0,-25.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,terme di elogabalo,roma,urban,,lamb.2,lamb.2,,wine,evidence from Marague des Giennes
1402,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,dr 2-4_5,tyrrhenian italy,3.0,,-70.0,225.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,dr 2-4,dr 2-4,,wine,
1403,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,tyrrhenian italy,tyrrhenian italy,1.0,,1.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,tyrrhenian italy,tyrrhenian italy,merge with Tyrrhenian,wine,
1404,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,spello/ostia ii 521/ iii 369-370,italy - tiber valley,3.0,,50.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,spello/ostia ii 521/ iii 369-370,spello/ostia ii 521/ iii 369-370,,wine,
1405,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,dr 20,baetica,1.0,,1.0,300.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,dr 20,dr 20,,olive oil,
1406,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,dr 14a,baetica,1.0,,50.0,225.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,dr 14a,dr 14a,,fish sauce,
1407,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,beltran iia,baetica,1.0,,10.0,150.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,beltran iia,beltran iia,,fish sauce,
1408,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,dr 28,baetica,1.0,,1.0,150.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,dr 28,dr 28,,wine,
1409,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,baetican,baetica,2.0,,1.0,200.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,baetican,baetican,,unknown,
1410,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,africanaia,africa,2.0,,150.0,400.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,africanaia,africanaia,,olive oil,
1411,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,africanaib,africa,1.0,,150.0,400.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,africanaib,africanaib,,olive oil,
1412,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,africana_2,africa,3.0,,150.0,400.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,africana,africana,merge with African,unknown,
1413,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,tripolitana ,tripolitania,1.0,,1.0,440.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,tripolitana ,tripolitana ,,unknown,
1414,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,agora f65-66,anatolia,1.0,,-50.0,400.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,agora f65-66,agora f65-66,,wine,"Panell, Rizzo 2014, 390"
1415,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,kapitan 1,aegean/oriental,1.0,,75.0,350.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,kapitan 1,kapitan 1,,wine,
1416,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,kapitan 1/2,aegean/oriental,1.0,,75.0,400.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,kapitan 1/2,kapitan 1/2,,wine,
1417,"terme di elogabalo, impianto fognario","Radaelli E. 2013, Un riempimento fognario di età severiana dalle cosiddette “Terme di Elagabalo” a Roma, 2013, In De Sena, E. (ed), The Roman Empire during the Severan Dynasty: Case Studies in History, Art, Architecture, Economy and Literature. American Journal of Ancient History, 6-8. Gorgias Press: Piscataway (NJ): pp. 301-340.
",EI,1.0,200.0,ac2/3,aegean,1.0,,1.0,225.0,https://pleiades.stoa.org/places/971691208,41.8893064,12.4871093,"terme di elogabalo, impianto fognario",roma,urban,,ac2/3,ac2/3,,wine,
